Unnamed: 0,text,mbti
23783,뭐 먹기 수도 너 위해 준비 건강 말 더 통 수도 칭찬 감정 더,enfp
4503,보고 연락 때 연락 언제,enfp
15903,왜 거 빼 유튜브 보기 테 최곤데,enfp
3078,속 슬픔 말 또 말 샛길 다시 처음 상담사 상담사 수,enfp
28446,진짜 나 남자 버전,enfp
28541,번,enfp
27576,무언가 힘 때 반복 무료 때 내 생활 말 그대로 일상 때,enfp
20848,가정,enfp
14910,말 진짜 정말 개념,enfp
28974,공대 대학생 동네 친구 성향 사람 정말 곳 가야 접,enfp
30732,군인 휴가 휴가 증 제시 공짜 이번 좀 앗 인 인 인지,enfp
24139,윤하 별 조각 사건 지평선 서른 밤,enfp
29646,책 몇 권 첫 장도 못 마음 일 쉬 외향 집 구석 증상 뭘,enfp
25160,제 친구 유학 페르소나 엘프 피 진짜 엘프 피 줄 후천,enfp
28459,상대방 도 제거 사면 대로 남 들것 편이,enfp
14950,어부 해 어부바 해달 어부 장난 욬,enfp
29709,우왘 공감 정말 때문 게 전 저런 경우 원기 때 우울증 마냥,enfp
10002,이제 후회,enfp
2840,자주,enfp
29319,서로 소통 사람 준비 때 내 때 물리 때 소통 상대방 맘 꼭,enfp
6228,답변 티 피 파이팅,enfp
28721,사람 사람인 거,enfp
864,이신 분 의견,enfp
24705,엘프 동족 관심 안 간다 처음 외모 보고 뒤 성향 관심,enfp
25015,오잉 왜 척,enfp
512,제 몇 번 때 끈 지금 생각 알 믿음 직 진국 남자,enfp
25035,그게 지금 제 글 쓰기 시작 이유 시간 남아도 김 잡 생각 인 글 혹시 여기 분 사람,enfp
3951,유형 알,enfp
1088,진짜 쨔즁나 씨 표현,enfp
24279,전 말 텐션 별로 때 사람 둘 말 서로 말 그냥 말함 텐션 뭔가 말 안 제 강아지 더 거 이성일 때 더,enfp
26910,위로 격려 말씀,enfp
15984,제 친구 를 상황 말 평소 더 오버 자기 수 본능,enfp
27785,중 콜센터 상담사 회계사 무 분 진로 고민 중이,enfp
3146,뭔가 너 결혼 얼마 때 확신 말 인티 제 마음 언제 언제 표현 요,enfp
7725,보고 곁 둘 사람 결정 하나요 썸 가튼것듀 궁금,enfp
27565,질리 제 여정 중 나이 심리 상태 안정 걸 더욱더 그냥 의 숙명,enfp
26746,계획 자꾸 달라 무성의 화 어쩌,enfp
26160,만약 명의 사람 내용 전화 확인 매일 명 이틀 하루 잡고 명 전화 방법 더 수도 집중 수 때 속도 마무리,enfp
8965,보통 평소 데이트 거나 상대방 집 순위 중 근본 집 순이 거 만난 게 기적 일 정도 집 데이트 지금 둘 부모님 댁,enfp
23479,여행 유형 나 유형 안 여행 혼자 진국,enfp
18896,성관계 신 수 이론 의 바운 안 이성 보지 성향 의 느낌 오지 친구 성향 물리 둘 서로 이성 보지 생각 마치 평행선,enfp
11912,사람 가나,enfp
25727,그거 아무 안 좀 호감 나름 티,enfp
23845,정성껏 답,enfp
29395,호호 생각 일주일 전 어제 소리 약간 소름 눈치 외 꽤 직관 발달 요 별 고민 인,enfp
15048,포 피 비유 대답 때문 자주 성향 포 피 여러 연애 사람 처음 유지,enfp
25170,거 감정 거,enfp
28035,이번 몸통 나니 생쥐 코코 끼리끼리,enfp
21293,체 진짜,enfp
30450,난 오히려 상대방 나 점 그것 행동 부분 반감 여하튼 글 저런 글 내용 글,enfp
25786,,enfp
29787,비빔밥 점수 일이 게 구체 설명 더 알,enfp
10248,프제 그냥 생각 장난 도 의도 치 플로팅 제 프제 입장 계속 혼자,enfp
14297,인 나 성향 정도,enfp
29817,외로워 취겠어 사랑 헝헝헝 흐엉 흐엉,enfp
5844,왜 제 차원 사람 마음 왜 또 다른 걸 알,enfp
28529,문제 풀 자신 사람 만날 때 잡고 풀 나 자신 또한 수 생각 친구 사람 만날 때 자세 임 말 감동 문제 사람 자세 임,enfp
9510,인즈 참고 또한 유교사상 뼛속 침투 척화비 개 몸속 듯욥,enfp
1542,거 에스티 제분 농담 식 때 진짜 칭찬 반응,enfp
30170,중국 공부 진짜 공부 하렵니,enfp
7065,답장 사람 계속 구애 후회 계속 연락 남자 심리 뭘 제 친구 심리 그냥 밥 끼 커피 한잔 돌직구,enfp
24614,오늘 일 내일 적 왜 질 체력 요,enfp
27774,공감 사람 정이 건 엘프 피 장점 생각,enfp
15636,인생 스트레스 일 때 위로 도움,enfp
31009,고 집,enfp
4730,안 줄 앞 알 수 좀 마,enfp
1514,처음 에스티 제라 길 좀 알 학생 땐 성인 로 케이스 더 대화 통 평소 에스티 제인 면모 뿜뿜 주책 에스티 제 평소 제 생각 제대로 나본 적 유형,enfp
23890,너프 완전 호감 더 이성 의 기준 무엇 호감 변화 수,enfp
26730,감정 기복 때 앞 상황 경우 제대로 상황 알 가끔,enfp
27240,친구 나 취향 구먼 거,enfp
26853,자주 웃 너프 피 반응 늘 웃 준비 사람 한마디 때 빵 제 반응 사람 인 팁 하나 다른 유형 앞 붕붕 거리 웃 앞 오히려 안 경우 게 다른 분 러신 가요,enfp
25484,너프 요런 느낌,enfp
29172,직업 내 일 머리카락 신경 새 살 고민 듯 고민 고민 글 이지,enfp
8587,밖 얼음 금방 마련 얼음 냉동고 속 녹지 잠깐 마음 해도,enfp
25905,일기예보 지금 내 마음 내내 남자친구 기도 불출 보 남자친구 표현 안 노력 중 네 말 늘 제 목구멍 꼭 제 마음 하품 티 다음주 일요일 얼른 보고,enfp
25848,엘프 피지 완저 감동 거,enfp
8285,,enfp
29953,두 목사 두시 지금 목사 세 목사 건가 만약 두 목사 걸 어른 사이 뭔가 문제 수,enfp
30879,전 동경 따름 모든 성격 유형 건가 혹시 여기 심리학 재학 중 분 심리학 가면 도,enfp
25010,때 때 충 적,enfp
30504,도 신카이 마코토 영화 사람 물음표 능력,enfp
7228,또 금방 성격 판단 함부로 톡 톡 후,enfp
24436,연락 안 며칠,enfp
26844,인 엄마 엄마 혼잣말 진짜 자주 매번 혼자 길 가면 진짜 춥다 거리 기도 그냥 아무 생각 혼잣말 자문 기도 가요,enfp
29347,장난 학창 시절 장난,enfp
2434,내심 그냥 재회 연결고리 하나 게 대요,enfp
9809,전 사장 얘기 뭐 생각 이제 자기 그냥 신경 일만 매니저 일거수일투족 관찰 감시 자기 거 거 사람 행동 하나 하나 관찰 걸 증명 일일이 얘기 좀 친구 얘기 안 수도 머 친구 릴랙스 요,enfp
28061,새해 목표 완벽주의자 도움 코멘트 한마디,enfp
3331,달래 보아 보구 전 세계 유리 중 가장 유리 요 이분 심술 부리고 직진 직진 당황 좀 구시 대처 수,enfp
29352,더 긴장 몸 병원 병 마음 어서,enfp
26242,말 그냥 보통 팩트 전달 팩 폭우 게 더 구,enfp
4456,남자 장거리 연애 거나 금사 하진 때 녀 연인 감정,enfp
26589,일단 사람 정신 말 하루,enfp
4523,나니 연 티 거 융,enfp
28587,통계 자료 체형 성향 거 남자 체형 여자 분,enfp
24448,앜 덜 기보 그냥 원래 그거 쓰시 분일 거에욤,enfp
28995,모두 파이팅,enfp
25997,제 성격 대해 말 아이스 아메리카노 느낌 성격 대체 아이스 아메리카노 게 무슨 말 모순 건가,enfp
24678,글 안 회사 여성 분 오늘 기분 화이트보드 앞 마커펜 갑자기 춤 거 깜놀 전 기분 갑자기,enfp
25043,낯 에프 조금 먼저 전 엘프 피 반응 잠깐 주춤 상태 거나 그게 나,enfp
27819,배그 개월 동안 매일 기억,enfp
27066,부모님 왜 혼자 다른 사람 너 눈치 거 때 전 사실 생각 그냥 때 상태 일 뿐 전혀 이해 요,enfp
600,남자친구 습관 감정 제 기분 때 거 알 다른 성향 사람 어찌 제발 팁 좀 주시 감사,enfp
5894,악플 연예인 요 진짜 스트레스 그냥 친구 하나,enfp
24390,요즘 거 팝송 두 개,enfp
237,어제 카톡 제 질문 상대 답 물음표 아예 일상 얘기 뭔가 전과 다른 느낌 호감 아예 요,enfp
29501,제 눈치 자책 당황 고집 사람 미움 사,enfp
2718,퇴근 후 연락 연락 텀 적 상대 후반 매일 다음 맛 거 거 호감 거 연락 텀 때문 음 나 진짜 관심,enfp
8943,상대방 엘프 라면 굳이 대화 주제 걱정 안 대화 무조건 통 거 때 먼저 대화 주제 거,enfp
26613,작년 남자친구 환승 처음 감정 집 거리 러닝 트랙 듯이 적 술 못 커피 얘기 건 누군가 얘기 해결 환승 간 사람 듯 복수 생각 널 간 사람 생각 만 담 누구 얘기,enfp
26217,사랑 효 연애 좀,enfp
20197,인정이 동생 팁 진짜 수다 세상 게 엘프 피 티키타카,enfp
8471,성적 거 오히려 성적 마음 더 보고 거 님들 팩 드 후드리챱챱 글 주변 여자 남자 포제 얘 처음 글 의견 헤헤 글 모두 하루,enfp
29402,농담 사람 건 오히려 화두 그다음 그것 과정 농담 버 절대 말장난 난무 자리 진정 토크 줄 분위기 거,enfp
26606,여우 글 볼 때 기분 마음 한편 어려움,enfp
2949,분과 연애 축하 드롭님 팁 상대방 셔 만 혹시 둘 게 게,enfp
28706,부기 면 금방 수 거,enfp
27562,마음 집 눈물 분,enfp
29530,남자 용기 보아,enfp
29339,그냥 처음 발목,enfp
4846,인간 내 안 저런 본능 존재 구나,enfp
26077,혜란 사랑 사랑 지혜 사랑 치유 사랑,enfp
3427,아이디 간 진 즘,enfp
27738,진 친구 애인 사랑 듬뿍 말 잔뜩 기운 기분 변화 종특 바 어젯밤 막 괜스레 오늘 기분,enfp
26786,끊음 생명,enfp
13917,강요 참고 스토리 제 생일상 사진 스토리 내용 남자친구 말 요 나 음식 사진 자기 태그 스토리 그램 번만 아내 고 말 요,enfp
28798,기능 기능 친구 남 감정 캐치 사람 감정 상황 대처,enfp
16955,정말 공감,enfp
26668,뭔가 게 자세 거,enfp
8778,꿀 모닝 질문 그대로,enfp
5839,가능 주위 환경 수치,enfp
4679,해 제,enfp
28400,눈물 생각 계속 스스로 환멸 정말 내 이야기 왜 요 러신 건가 제 가끔 전 아이 증후군 게 거,enfp
25743,고생 여우 덕분 거,enfp
29054,내년 교육대학 상담 심리 전공 진학 교육학 졸업 교원 자격증 교직 수도 계속,enfp
26292,엌 생산 취미,enfp
25133,왜 다시 건가 서로 폭력,enfp
9341,옛날 곡 발표 올핸 뭔가 느낌 심지어 그녀 유형 더욱더,enfp
18862,팁 성향 더 근거 드립 저런 생각 드립 덕분 나 산이 더 근거 번 직설 말투 매 근거 어제 작업 거 하나 심취 게,enfp
27419,날개 줄 일 못 능력 머리 사람 사람 해 결론 일 어린이 성향 오,enfp
21602,그것 정말 별거 세상,enfp
28606,음 나이 점점 과 모습 변 해갈 수 글 어디 선 나이 말씀 더 런가,enfp
27146,누가 정리 제 막 상태 그다지 걸 못 대부분 정리 정작 본인 전혀 나름 어지러움 속 질서 여,enfp
27051,거 제 가치관 중이 가끔 도,enfp
29464,향 감정 주기 그냥 기본 에티켓 사랑 사랑 인간 그냥 도리 호의 알 거,enfp
3953,제 더 나 갑자기 찡찡 때문 거 내 다음 안 안 미안 오늘 내 일기 끝,enfp
28581,나 무안 준 사람 용서 안 뿐 트라우마 남아,enfp
4190,생각 남자친구 나 사랑 말 못 너 표현 안 편이 표현 별로 아무 생각 문득,enfp
6060,차라리 결혼 일찍 걸 현실 답변,enfp
21762,제목,enfp
27637,의미 거짓말 특유 거짓말 달 거,enfp
4322,엔 제 님들 연인 애정 표현 불도저 예 용이 뽀뽀 애정 표현,enfp
25643,질문 뭘,enfp
3199,그냥 밤 봉사활동 걸 참나 거짓말 죄 늘 식,enfp
3849,답변 뭐,enfp
27157,생각 깨달음 자아 성찰 계속 에너지 몸,enfp
5093,누군가 짝사랑 상대 때 혹시 어제 갑자기 피해 이유,enfp
18589,꼭 차단 필요 사람 마음 상처 필요 나중 혹시 연락 일말 기대 차단 느낌,enfp
17371,의 점수 확 워낙 무 계획 성인 계획 전혀 보아 뭐 나중 해도 생각 문제 듯,enfp
3297,인티 제도 젠 권태기 권태기 상상 안 권태기 인티 제분 느낌 이별 생각 극복 적도 계기 극복,enfp
25497,친구 앞 세상 사실 소심 잉쁘삐들,enfp
24193,남자친구 나중 연락 안 생각 미련 전,enfp
7791,를 생각 하나요,enfp
24603,첫인상 볼 때 외모 차지 비중 생기 미남 미녀 제 얼굴 제 얼굴 포피,enfp
2381,제 더 게 제 머리 내 댁 달 먼저 누나 안,enfp
26406,,enfp
29566,생각 내 왜 생각 생각 제 의지 계속 거 왜 생각,enfp
10493,스트레스 건 수 게 스트레스 때문 생각 수 게 요 공부 게 제일 스트레스,enfp
29519,혼자 내면 안 상일 과보 제 행동 겸허 마음 제 행동 다시 한번 왜 스스로 반성 인정 자세 취,enfp
26261,이별 후 제 자신 대해 중 감정 기복 감 정선 젠,enfp
22421,그게 를 자신 위안 도구로 사용 과도 사용 제 글 중 자아 발견 상담사 자격 글,enfp
13416,이해 안 가요 소리 분,enfp
15656,사람 정말 스트레스 상황 달 내 일정 건 좀 말 안 하니 정말 마음,enfp
21682,촌철 살인 사망,enfp
6884,심심 융 계속 뭔가 우울,enfp
27262,말 잠시 후 공격 계획 제출 명 모두 답 안 다음 주제 욘 진짜 명 사랑 누구 인터넷 세상 속 고백 이야기,enfp
28794,사람과 결혼 생활,enfp
18282,이해 안 행동 진짜,enfp
24246,은 그냥 확신 호감 단계 듯,enfp
28294,유행 안 내 스타일 고수,enfp
13340,때 아침 제 자구 일단 답장 연락 이안 요 상태 용 남 호감 거,enfp
13804,남자친구 젤 남자친구 거 자체 팁 개인 시간 남자친구 하자 거 건가 질리 사랑,enfp
6131,거 사람 게 요,enfp
30195,때 기분 바 차이 에니어그램 적 면 행동 때 그냥 일반 사람 때 나 미래 지향 나 등 질문 게 내 무엇 가정 전부 결과 님들 러신 가요 돈 에니어그램 인터넷 그냥 요,enfp
14457,강박증,enfp
24817,위치 필요 노인 우리,enfp
13562,주말 남자친구 집 이야기 남자친구 때 번 이유 때 말 기 빨 린다 요,enfp
27659,사실 말 누가 적 일상 얘기 대로 얘기 왜,enfp
24807,전 백수 때 아빠 준 용돈 가족 외식 집 회사 거의 돈 안 거,enfp
6666,시험 다음 주 오늘 생일 집 시험 공부,enfp
9587,동생 연락 프제 자꾸 기분 상하 자존감 연락 안 프제 스타일,enfp
27761,용 용용,enfp
18035,정말 연락 말투 대한 하나 생각 안 날 정도 요 성향 처음 혼란 기도 제 중심 잡기 거 때 진심 게 거 팁,enfp
25721,입장 타입 더 리액션,enfp
6335,잇츠제 전 잇츠제,enfp
26160,안 담 달 인턴,enfp
29921,버스커버스커 계속 무한 반복 무한 반복,enfp
5520,재생 목록 추가,enfp
1421,동생 고 타일러 공부 말 말 마음 상하,enfp
23885,외모 성격 자기 위주 스타일 이면 확 외모 안 볼 때,enfp
19415,팁 이상형 호감 사람 사람 데 해 팁 남자 조언 좀,enfp
626,중이 상황 다른 사람 진짜 내 그대로 대화 거 오히려 연인 앞 좀 제 기분,enfp
28136,상황 관계 정립 경우 누구 누구 씨,enfp
28833,기질 잡 생각 즉 장기기억 단기기억 단기간 암기 경우 여러분,enfp
9870,처음 만난 날 소개팅 남 고장 난 행동 인터뷰 듯이 질문 소개팅 사람 뚝딱 생각 얘기 긴장 더 전 공원 갑자기 거 요기 글 보 전 절대 스킨십 안 소개팅 왜 요 지금 그냥 연락 상태 소개팅 번 더 만난 상태,enfp
16879,전 친구 느낌 거도 호감 요 공략 법,enfp
30119,남 애증 사랑 감정 아버지 이제 모든 걸 아버지 연 더 이상 상처,enfp
3969,생각,enfp
23755,느끼늗 포인트 전 남 이성 보이,enfp
18199,전 죽 때 남자 대요,enfp
26128,선생님 얼마나 어차피 선생님 거 라서,enfp
27169,프리랜서,enfp
30472,최대한 추억 부모님 아이 추억 여태 중 병 덕후 말 꾸벅 새해 추억,enfp
25383,포피 원래 혼밥 절대 스타일 요 근래 코로나 자가 격리 좀 정부 혼밥 강요 성격 원래 엘프 피 적응 그냥 요 평소 해 안 사람 경악 정도 놀람,enfp
25673,마치 본인 피해자 양 난리 엘프 피 팩 폭 를 생각 엘프 피 나름 제발 조심 좀 우리 포피 제 부분 대해 생각,enfp
8028,액 티비 티 데이트 거 스포츠 게임 새,enfp
6086,완전 사교 사람 못,enfp
24169,헤헤 헤헤 댕댕 미가 좀,enfp
24457,관심 무조건 선톡해 선독 사실 관심 기준 정말 바사 생각,enfp
14098,친구 로서 요 불씨 활활 엘프 피 로써 은근 신경 의 견,enfp
6673,신천지 노 답,enfp
24296,,enfp
14529,원래 차 기능 의외 비호감 요소 작용 가능성 종종 발현 기능 이기 때문 더,enfp
25998,나 거 본인 어필 거 관 종인 듯,enfp
29602,공감,enfp
26778,코로나 집콕 영향 나이 영향 예전 정도 해 혹시,enfp
178,건 성향 도덕 부분 개인 이해해 시기 요 대화 방법 의논 시기 거,enfp
24722,눈물 방법 다른 님들 혹시 결혼식장 노래 제발 안 기,enfp
10979,전 외향 스트레스 친구 통화 친구 약속 잡기 혼자 예능 보기 혼자 영화 적 혼자 노래방 간 적,enfp
28554,자 번,enfp
25969,왜 식 질문 거,enfp
323,답 걱정 상세 답변,enfp
22245,처리 모습 방법 느낌,enfp
27806,차라리 주변 직장 사람 더 정도 일 걸 자기 계발 더 불 에프 사람 대한 기대 하나,enfp
6519,성향 친구 얘기 건 관계 끝내기 앞 내 행동 얘기 편지,enfp
3231,못 달이 상대방 배려,enfp
27145,일주일 기한 무조건 마지막 날 함 진짜 고치 수 마음대로 안 여러분 때,enfp
26253,처음 사람 엠비티아이 에프 제 반대 제 먼저 표현 말 친구 거의 명도 유형 특정 게 여러분,enfp
27439,노트 업무 관련 메모 노트 선물 업무 때 기한 정해 우리 팀 사람 해,enfp
30154,뱃속 냉 못 식성 마음 게 몸 금방 축 행동 너프 피 건가,enfp
25454,평소 프로 페셔널 목소리 게다가 저음 남편 자동 톤 변조 그른 게 스위치,enfp
26200,정말 쥐구멍 달 자숙 친구 기도 뭐 여기 하소연 중,enfp
30126,혼자 파이팅 나 건 저녁,enfp
24013,본인 성향 건 거 엘프 피 안 미리 축하,enfp
24000,그거 전 제 자주 썸남 제 가끔,enfp
29941,공감 공감 공감 때,enfp
28789,원래 긍정 안 주 세상 제일 남자친구 정신 주어 거 스스로 극복,enfp
24161,뜬금 엘프 피 모습 정말 친구 다른 분 가요 본인 유형 경우,enfp
26195,이번 거 눈물 거 여기 울면 진짜 실패 여기 안 좀 사람 레벨 업 거,enfp
26148,전형 나르시시스트 회사 가면 일 접 거 출퇴근 만 거리 고민,enfp
203,기억 못 요,enfp
9606,하나 열정 가득 헌신 모습 호감 뭉게뭉게 피어 정도 적극 제 표현 왜 내 얘기 안 횡설수설 너프 제분 말씀,enfp
14711,너 분노 감정 로봇 원래 화 화가 안 나나,enfp
27693,여 코로나 더웟 집 집 머,enfp
27670,질문 아무 질문 다른 대해,enfp
14323,땐 먼저 달라 제 칭찬 은근 전 남자 친구 거 먼저 달라 거 호감,enfp
29386,상대 이해 못 이해 못 거 누구 잘잘못 전 상대방 왜 생각 수 번 더 그냥 사람 입장,enfp
1448,일 안 때 머 하나요 모든 생산 활동 일절 안 때,enfp
24686,,enfp
11167,일 때 세밀 일 적 손재주 건,enfp
2923,이해 설명 중이 반복 정말 화가 난 상황 요 옆 애인 자고 옆 그냥 중이 진심 전해,enfp
29391,부처님 감정 늘 평정 상태,enfp
5870,궁금궁금,enfp
25027,필사 말귀 책상 앞 게 얼마나 마음,enfp
2135,,enfp
3352,거 내,enfp
26321,내용 펑,enfp
27224,스스로 젠 쪽 더 생각 정말 뼈 향 인도 분위기 속 더 외향 성격 케이스 또,enfp
26953,아이디어 뱅크 고견 학원 특징 아파트 단지 내 위치 미술 학원 학원 근처 바다 유치원 생 성인 수,enfp
29036,상대방 단점 장점 점 거 말 지적 조언,enfp
28500,상대방,enfp
15413,잠수 회피 정말 사람 피 말리 해,enfp
29419,럭셔리 흥청망청 돈 뿌리 고급 진정 고급 건 자유 가지 주체 게 더 나 게 내 동시 타인 즐거움 게,enfp
25505,원래 너프 피 엘프 피 거의 종이 장 차이 사람,enfp
25968,공기업 공무원 빡센 준비 상황 일 때 연애 사람 다른 분 하나요,enfp
6813,열등감 질투 심 방법 내 목표 목적 대상 무엇 고찰 거 시작,enfp
28240,악 지금 못 분 데 합니,enfp
29919,오 진짜 언제,enfp
23161,어머 가요,enfp
27928,제 기준 답변,enfp
14271,,enfp
4061,본인 집 비번 본인 때 수 공간 건 마음 기인 요 연인 라면 대게 무조건 가능,enfp
14771,때 제 앞 은 애교 사랑 말 보고 항상 등등 연애 땐 유형 남자 제 남자친구 이건 거의 야생 사자 내 앞 배 발랑 애교 장면 쇼크 생각 남자친구 늘 항상 보고 넌 말 주제 뭘 말 이번 거,enfp
5804,거 관심 보고 거 어디 여행,enfp
10013,혹 나 말 부담 걱정,enfp
28071,일단 안 부분 잏어서,enfp
31030,정말 발명가 어려움 아이디어 이해 사람 반성,enfp
5983,연락 진짜 먼저 안 특성 제 먼저 마음 굴뚝,enfp
26274,말 연애 사랑 건 무슨 느낌 진짜 사랑 건 안 그냥 남 더 사이 관계 갑자기 외로워 지네,enfp
23393,절대로 대한 글 한번 추측 정보 대해 머리 추측,enfp
25098,감정 소모 일 크게 영향 일 몰입 못 상대 확신 못 제 원래 사랑 함 주저 사람 제 상황 자신 수 걱정 불안 부분 조금 일도 사랑 제대로 못 조언,enfp
6149,번 여성,enfp
29315,모든 분 러시 건 경우 긍정 자신 남 약간 제 성격 분,enfp
27797,기복 때문 성관계 처음 우위 선점 막상 곳 안정 관계 유지 느낌 결론 꼬시기 연애 가요,enfp
29437,내 때문 사랑 사람 사랑 마음 사랑 거 태도 왜 일관,enfp
26374,점심,enfp
25097,오,enfp
5877,성격 검사 다른 분 생활 검색 카페 알 가입 특징 여기 분 특징,enfp
3445,팀원 직접 볼 용기 제 돌 아이 요 다음 날 저희 팀원 조사해 상무 보고,enfp
26932,델링 가체 프 차,enfp
5179,느낌 뽝 전화 통화 중 알 동시 거 이외 진짜 뭐 가끔 소름,enfp
30570,지금 제주도 랍니 스타 항공 주로 저가 런가 마일리지 따윈 마일리지,enfp
9750,우선 여친 테 댕댕 이인 게 정말 매력 다른 사람 앞 낯 과묵 테 표현 애교 모습 우리 프제 걱정 자주 쭈구리 멘탈 얘기 해 여하튼 프제 볼매,enfp
28152,전 그냥 뭐 안 어디 우선 직진 보고 사람 사람 바글 거리 건 우선 사람 말 진짜 생각 우선 진짜 건 끼리 연애 요,enfp
28184,인 성격 주변 사람 때 번 성향 번 공격 말 지금 말 대체 단어 생각 안 대하 상처 말 거르 필터 링 속 성격 거 거 내 진짜 성격,enfp
25050,혹시 안 갑 말 바로 스타일 하하,enfp
16074,밖 에너지 집 귀 눈 감고 혼자 시간 사람 제 기분 키 대로 남 신경 안 산다 치면 친구 혼자 시간 약간 더 분파 설명 감정 게 의 성향,enfp
25021,도 외부 로부터 에너지 혼자 충전 에너지 비 리틀 타이 그것 외 용,enfp
29930,예술 경영 쪽 심 한예종,enfp
24372,보이 사람 바운 안 로봇 뭐 때 연락 캐 안 화남,enfp
28507,구박 정도 화 거나 우쭈쭈 약간 반응 또 사람 개인,enfp
18352,공감,enfp
27748,혼자 거 사색 거 오히려 사람 기 집 가면 휴식,enfp
6652,혹시 상대방 호감 전제 정도 부담 안 요 만약 관심 상대방 먼저 가요 천사 잇츠 제분 의견,enfp
18265,인 팁 거,enfp
26513,나이 세월 수 텀 연세 대한 검사 어디,enfp
771,남자친구 뭔가 유화 그리기 방 데이트 체험 라면 거,enfp
27463,물건 살 때 거저 거 보지 얘기 사기 거 글 거 자체 자아 성찰 성격 사기 안 노력,enfp
13939,로맨틱 코미디 판타지 거 안 거,enfp
28666,생각 놈 귀차니즘 공부 포함 무엇 행동 실천 게 방법 실천 수,enfp
28046,더 이상 나 남 짜증 일이 전화 상담사 너 거 더 이상 여력 카톡,enfp
27649,해 전,enfp
20190,늘 생각,enfp
26983,전 질문 도움 조금 보답 거,enfp
7602,다기 진심 이해 안 듯 느낌 제 일 때문 스트레스 최근 건강 문제 생기 기분 집 마음 도 대체 수 가요 평생,enfp
10825,제 동서 쥔님 언니 정 반대 임,enfp
25038,진짜 마음 사람 이성,enfp
28062,가이드라인 해나 아이 걱정 지금 내 정신연령 언니 아이 딸내미 나 행복 중 부분 이기 때문,enfp
3463,정도 조금 신호 분 사실 본인 입 사회 로봇 주변 누구 나 대하 타입 질문 선톡 그냥 의미 연락 건가 앗 참고 제 먼저 둘 밥 곧,enfp
10259,문제 분 준비 게 좀 할당량 커서 굴 생각 절대 관계 발전 가망 도어 슬램 당하,enfp
28037,나이 우울증 때문 고생 제 주변 말 냉소 정작 마음 사람 거나 예의 의식 최고 우울 감 가요,enfp
16447,,enfp
26326,사람 생각 과거 순간 안 과거 지금 내,enfp
20281,친구 대부분 두 명 범위,enfp
16546,용,enfp
26937,첫날 다음 날 제 생각 사람 혹시 마음 아예,enfp
28808,상대방 내 알 수 이해 수 결혼식 직후 사랑 사람 일기 생각 중이 만약 여러분 결혼 직후 배우자 자기 일기 생각 거,enfp
27533,버스 터미널 분 자기 선생님 지갑 통째 나중 테 돈 좀 수 삼만 원 개월 못 주변 친구 호 구래,enfp
26148,페이 용,enfp
15769,네 사람 사람,enfp
15276,플로팅 좀 생각 때 세심 누구 카톡 전혀 안 해 어장 요,enfp
26820,오늘 앨범 어제 집 길 힙 곡 오늘 콜드 노래 밤 요 아무 노래 추천 총총,enfp
26802,혹시,enfp
26464,오늘 너프 피 마음 프리 제 남자친구 프 피,enfp
24715,안 상황 글 선 판단 답변 못,enfp
28163,만약 내 친구 냉동 캡슐 이십 년 뒤 모습 그대로 내 앞 님들 친구 지금 마냥 친구 수,enfp
4515,계절 별로 행시 선물 아이디어 제 스 위트,enfp
24441,김 포피 전공 추천 참고 중후 반 여자 나라 아마 호주 일,enfp
29094,연수 줄 집단 상담 때론 집단 상담 기도 이제 연수 또 조원 이별 아픔,enfp
11229,무슨 느낌 알 다른 사람 때 사람 세상 중심 양 마음 게,enfp
28257,무슨 자아 두 개 걸 또 건 이면 상황 별로 극단 후,enfp
15211,그냥 상처 머리 안 필,enfp
29514,당신 후 당신 의 남자,enfp
25213,다른 커플 요 최근 궁합 영상 유튜브 반응 주제 의견 엘프 서로 약간 자석 게 듯 해,enfp
28169,감탄,enfp
8451,몇 년 전 드라마 끝 못 드라마 호기심 생기 계속 볼 끈기 편 마네 사람 관계 관심 줄 제 스스로 의심 가기,enfp
27986,절대,enfp
2217,가요 건 알 수,enfp
29577,순간 부터 제 자신 집중 남 과도 욕구 인정 못 시 우울함 지금 인정 안 건 전보 느낌,enfp
27853,정말 코스 남편 군,enfp
11793,감정 조절 안 거,enfp
25140,,enfp
1070,아침 정말 엠티 막 개 선독 안 건 로봇 움 지시 수행 률 거의 백 프로 듯 왜 거,enfp
29413,주기 능이 또 집착 내 대해 인정 집착 좀 성장 계기,enfp
24199,제 옆 요 제 말 제 말 게 사람 덜 거,enfp
26666,자존감,enfp
8275,어딘가 중 개 제일 이상 배우자 감 글 페북 난리 여러분 생각,enfp
27414,유튜브 너프 인사 중 중인 격하 공감 인 사이 때 사이 때 말 거느 인사 거,enfp
4189,남자친구 화 자주 운전 때 화 자주 제,enfp
4476,폰 안 몇 시간 뒤 답장,enfp
29599,평소 안 애 보기 에너지 말 제 거의 항상 런가,enfp
24560,네 연인 이상 전,enfp
8049,글 기하 본인,enfp
15763,마,enfp
10517,생각 결 거 남 피해 주기 생각 우울증 기적 생각 후회 얘기 제 나본 사람 중 가장 주관 친구 갑자기,enfp
23654,,enfp
25944,항상 친구 제 친구 실수 가끔 친구 더 마음 작년 해도 안 왜 올해,enfp
26038,돈,enfp
25263,독서 목록 플레이 리스트 게 사람 생각 입장 학동 원서 여섯 장 예정 고,enfp
