Unnamed: 0,text,mbti
15254,최근까지도 한 2~3주 동안 안 끊기고 매일 톡도 하고 평소에 저는 나름대로 친한 편이라고 생각하는데 따로 보려니까 좀 어렵네요... (+[SEP] isfp와 친구 사이인 상태에서 좀 더 발전시키려면 어떻게 하는 게 좋은지 많은 의견 부탁드려요![SEP] 감사합니다!)[SEP],enfj
8854,"힘든 부분에 있어서 긍정적이고 나는 너의 편이다 같은 말들이 있으면 좋을 것 같아요, 해외에 있지만 나는 너의 생각을 많이 한다. ([SEP]어떤 음식을 만들어도 만들면서 너 생각이 났는데 너랑 같이 먹고 싶어서 더 열심히 만들어 보았어![SEP]",enfj
9083,"그리고 보통 데이트 코스도 남자분들이 짜는 게 당연하다고 하지만, 저는 제가 맛집 찾아서 제가 남자친구 데려가고 여기 가자 고도 하고 기념일에도 제가 루트 짜기도 하거든요 .[SEP]제가 특이한 건지, 엘프제 여자분들도 다 저 같으실까요? ㅎㅎ[SEP]갑자기 궁금하네요ㅎㅎ[SEP]",enfj
23678,부하직원이 이너프 피로 들어왔는데 상사가 어떻게 해주면 일적으로 좋아할까요?[SEP],enfj
8525,"친구로서는 infp, 잇 포 피, isfj 잘 맞았던 거 같고 이성으로써 intp intj 매력 있어요 [SEP]",enfj
26318,타이레놀 사놓으셨나요 ?.?[SEP],enfj
15572,적극적인 여자는 별론가요?[SEP] 표현도 스스럼없이 하고 자기 맘을 잘 얘기하는 사람이요![SEP],enfj
10560,담임선생님이랑 정말 많이 싸웠거든요 ([SEP]그러고선 학년 올라갈 때면 손 편지 씀..)[SEP]저랑 비슷한 분 계시나요?[SEP],enfj
8682,덕분에 지금은 기분이 좀 들뜨고 그래서인지 자신감도 높아진 느낌이네요 ^^[SEP] 덧.[SEP] infj 분들의 아이컨택팅(눈마주치기) 능력은 정말 탁월하신 ㅋ[SEP],enfj
2502,다른 분들도 그런 순간이 찾아오는지 궁금해요.[SEP]나로 인해 주변 사람들이 힘든 건 아닐까 나도 모르는 순간 예의 없는 행동을 한 게 아닐까 스스로 너무 이기적이게 살아온 건 아닐까[SEP] 지금 enfp 엘프 피랑 연애 중인데 친구들한테 하는 제 모습과 연인 상대에게 보여주는 제 성격이 스스로가 생각했을 때 너무 다른 것 같아서 고민이 많아집니다.[SEP],enfj
24596,상황 설명을 뒤늦게라도 장문으로 한 대도 불구하고 거짓말 타령을 운운한다면..[SEP]헤어지시는 거에 찬성합니다[SEP],enfj
9259,"감수성이라든지, 생각 많은 거라든지 등등 스스로 힘들고 스트레스 받을 때 있으니까 ㅠㅠ 근데 또 이면적으로 내가 없으면 나한테 기대는 사람들은 어떻게 하나..[SEP] 나라도 위로해 줘야 하는데, 선한 영향력을 여기저기 뿜어 주고 싶은데, 등등 정말 머릿속에서 두 가지 생각이 충돌돼요 ㅠㅠ[SEP]다른 엘프제 분들도 그러실까요?..[SEP]",enfj
2390,라고 느껴져서 해당 인물 찾아보면 8할은 엘프제 더라고요 [SEP] 물론 연예인이라 작위적인 모습도 있겠지만 괜찮다 싶었던 인물만 보면 에프제였던 게 너무 신기해요 [SEP] 건강한 엘프제 너무 경험해 보고 싶어요 [SEP],enfj
10741,무뚝뚝하지만 다정하고 배려 있는 남자요.[SEP]저랑 코드가 잘 맞았으면 좋겠어요.[SEP],enfj
9834,결혼하실 건가요?[SEP],enfj
204,"전 이티제를 처음 봤어요 [SEP] 답장이 느리긴 하나..[SEP] 대화의 흐름이 끊긴 다음 날 선독이 계속 오긴 와요,,, 도와주신 분들 감사합니다:-)[SEP]",enfj
10107,일단 신나고 봄.. [SEP] 당일에 전화로 불러내는 것은 J형에게는 나의 계획을 존중하지 않는 것으로 간주될 수 있음.[SEP]안된다고 한다면 수용하는 자세를 취할 것 최소 하루 전날 약속을 잡을 것 당일에 약속을 취소하는 것은 J형에게는 하루가 망가지는 일..[SEP],enfj
27546,아우 선선해[SEP] 너무 좋아[SEP],enfj
8570,전 솔직히 연락 오는 건 매일 연락 오는 건 부담이 없어요 [SEP] 단지 중요한 일이 있으면 상대방에게 바쁘다고 하죠[SEP],enfj
8458,주변에 estj는 얘 한 명이라 혹시 제가 민감한 건지 여쭤봅니다.[SEP]다른 estj들도 이러시나요?[SEP]저는 이해를 해보려야 할 수가 없어서요 [SEP],enfj
9441,아뇨 진짜 안 하는데...[SEP] 부탁하는 사이는 어느 정도 신뢰가 진 사이에만 부탁해요 [SEP],enfj
9463,그런데 여기에서 보니 흔하지 않다고 하니깐 괜히 궁금하네요 ㅎㅎ[SEP]다들 주변에 에프제가 별로 없는 건가요??[SEP]제가 많은 편인가요?[SEP],enfj
9644,혹시 나도 그런 식으로 응하진 않았나 생각도 많이 해보게 됐어요 [SEP] 뭐 꼭 이 성격 유형이 아니더라도 이런 테스트나 설문 검사에 이런 식으로 실제 자신의 행동과 다르게 자신이 바라는 자신의 모습으로 설문에 응하는 사람이 많을까요??[SEP] 이해를 돕고자 이런 의문이 든 과정을 적어두긴 했지만 그냥 제가 생각하게 된 부분에 있어서 다른 사람들은 어떤가 싶어서 올려봅니다~^^[SEP],enfj
2196,쉬는 날에도 할거 없음[SEP] 일단 도서관으로 간대요.[SEP]뭔가 새로 배우고 공부하는 게 좋다고 하네요.[SEP],enfj
8661,흐잌 슬픈 현실 ㅠㅠ 절대 열폭 해서 이런 거 아님ㅋㅋ[SEP] 그리고 잘생기고 못생긴 걸 떠나서 최소한 '보통 사람' 혹은 '정상인'으로는 보였으면 하는 헛된 바램을 늘 가지고 살아요ㅋ[SEP] 이상 남성 아토피 환자였습니다.[SEP],enfj
11021,잘 때 이런 생각 저런 생각 많이 하기는 해요 ㅋㅋ[SEP],enfj
6398,"맞지 않는 부분이야 당연하지만 그렇게 변화하지 않으려고 하면서 자신에게는 그렇게 관대하고 '이 기분 나쁜 마음의 원인은 너로 인한 것이야'라고 스스로 꽁꽁 숨어 지낼 수는 없잖아요 [SEP] 결국 언젠가는 직업을 가지고 그 직업에서 사람을 만나면, 아니, 관계에 대한 직업이 아니더라도 사람이라면 친구가 있을 터인데 마음에 맞지 않는 사람은 그냥 두고 마음에 맞는 사람만 만나려고 노력하면 ......[SEP] 결국엔 쓸쓸하지 않을까요?[SEP]",enfj
9702,질투 유발을..[SEP]하기엔 다른 거 해주기에 바빠요.. ㅎㅎ[SEP],enfj
16274,어디서 이런 비슷한 얘기를 들었거든요![SEP]꾸미는 거 좋아하는 유형은 isfp esfp 이런 식으로 [SEP],enfj
25502,"연인은 아니었는데 제 입장에서는?? 엔 팁, entj만 만나봐서 저한테 다가오는 방식이 답답했어요...[SEP]제가 돌봐줘야 할 것 같은 느낌...[SEP]",enfj
8924,완전 저예요 ㅋㅋ 찐 엘프제인가 봐요!!![SEP],enfj
4933,안소희도 intj라던데 오뚜기 회장님도 인티 제고 intj 유명한 분들이 뭔가 [SEP]포슬포슬한 느낌이라 전 따뜻하게 느껴져요 [SEP],enfj
8815,저는 지금 불건강인가 봐요 ㅜㅜ[SEP],enfj
9990,"그 사람을 미워하게 되어서가 아닌, 자기감정이 향할 곳을 잃은 느낌을 받으면 마음의 문을 닫아버립니다.[SEP] 엘프제 상대로는 확실히 해주세요.[SEP] 약간의 여지를 주면 잘 파고들 거예요.[SEP]",enfj
155,어떻게 해야 할지 잘 모르겠네요 ㅠㅠ[SEP]고민이 많이 됩니다..[SEP] 답변해 주시는 모든 분들 오늘 하루 좋은 일들만 있으시길 바랍니다 ![SEP],enfj
2357,12시간 시차+보고 싶어도 만날 수 없는 거리로 인해 저에 대한 애정이 식을 가봐 걱정되네요..![SEP]다른 인티 제분들은 해외 장거리(12시간 시차) 어떻게 생각하시는지 궁금합니다! ([SEP]4개월에 한번 2주 동안 한국에 들어온다고 해요!)[SEP],enfj
6244,경희대 떨어지고 인하대 떨어졌네요 ㅋㅋ[SEP]이제 정시로 가야겠습니다 (-> 아무도 궁금해하지 않는 요즘 근황)[SEP],enfj
8936,님도 적극적으로 애정표현하시나요?[SEP],enfj
9468,"상처가 많아서 생긴 mbti라는 유형에 극 공감하며 ㅋㅋ 그래서 더욱 조심스럽고 남 배려하는 게 몸에 밴 느낌이어요.[SEP] 그만큼 바라는 것도 사실이지만 기대하고 배려하는 건 오히려 스스로 갉아먹는다고 생각한 지가 꽤 되었기 때문에,,, 오히려 진짜 다정하고 배려심 넘치는 사람 보면 푹 빠지게 되는 것도 있는 것 같아요.[SEP]",enfj
10390,근데 얼마 전에 사람 좋고 성격 좋은데 남자로서 매력이 전혀 느껴지지 않는다는 소리를 듣고 쪼금 충격을 받았습니다[SEP] 사실 매번 같은 패턴만 반복돼서 (누군가 다가왔다가 다시 나갑니다.. ㅎㅎ) 어떤 것이 잘못됐는지 잘 모르겠네요..[SEP] 에프제가 너무 가벼운 사람처럼 보여서 그른가..[SEP],enfj
9056,무시하면 됩니다..[SEP],enfj
8719,이것만 봐서는 후자 같아요 [SEP],enfj
1296,여기선 담탱님 말에 동의 빵 차버리고 싶은 뒤태[SEP],enfj
9116,사람을 좋아합니다.[SEP] 악연까지만 아니면 그래도 많은 사람과 다 닿고 싶어하고 퇴사한 직장 동료와도 연락 꽤 해요.[SEP],enfj
11958,얼굴 아는 분 하나 없어도 같은 유형들 글 보는 것만으로도 반갑고 좋아요~~[SEP] 그냥...[SEP] 안부 인사..^^;;[SEP],enfj
20567,아`~~~~~~~~~~~~~~~~~~~~~~~~[SEP],enfj
2281,하지만 열등인 감정을 건드리는 것 자체가 굉장한 스트레스죠.[SEP] 감정이 한꺼번에 터지니깐요.[SEP]이 때 스트레스가 너무 커요.[SEP],enfj
11737,ㅇㅂㅇ 말 잘 듣는 enfp 면 좋아요 [SEP],enfj
9933,앗 그런가요 ㅎㅎ[SEP]반갑습니다 ㅎㅎ[SEP],enfj
6476,상대의 체형을 잘 관찰하는 편...[SEP] 헬스 ...[SEP]좋아하는 분 계세요?[SEP],enfj
10347,"물론 나도 그렇다.[SEP] 인간관계를 넘어서 나와 다른 사람에 대한 관심은 분명히 내 안에 있었다.[SEP] 그러나 내 앞에 주어진 일에 대한 완성도 및 완수를 위해서 노력하는 것 또한 넓은 범주의 인간관계에 속하는 것이라고 생각하기 때문에 ""너와 나의 관계를 위해서 나는 이 일을 열심히 해야 해!""라는 마음이 많이 들었다.[SEP]",enfj
13378,"근데 눈 마주치면 잘 피하시고, 저랑 가까운 곳에 계시다가도 갑자기 쌩 먼 쪽으로 가시기도 하고 그러세요.ㅋㅋ[SEP]3. 천천히 차근차근 친해지고 항상 한결같은 모습을 보여드리고 싶은데, 바운더리 안에 들어갔다는 건 어떤 것들로 확인할 수 있을까요?[SEP] 미리 감사합니다..[SEP]",enfj
10073,흠...[SEP]저는 시간 약속을 굉장히 중요시 여기고 미리 시간 잡지 않으면 즉흥적인 약속도 안 하는 편인데 남자친구분이 끝까지 연락도 없고 얘기도 안 해주는 게 이해가 안 돼요....[SEP],enfj
4653,그 사람도 저를 위해 많이 변하고 노력했어요...[SEP]알고는 있는데 아무리 사랑해도 항상 똑같이 겪고 있는 이 문제..[SEP] 힘이 드네요..[SEP],enfj
23592,흠...[SEP]어떤 새끼가 울 복숭님 맘을 힘들게 하나요........[SEP],enfj
8772,저도 같아요!![SEP] 특히 남자친구가 그럴 땐 더더욱!!![SEP],enfj
9993,"저는 일단 entp안만나봤구, intp 좋더라고요![SEP]",enfj
8062,그 힘이 어디서 나는지..[SEP] 암튼 넋두리 겸 질문이었네요.[SEP] 쩝...[SEP],enfj
8607,음 일단 저도 연인이 생기면 연인도 중요하지만 그동안 맺어왔던 인연들도 여전히 중요하기 때문에 애인이 생기더라도 관계를 이전처럼 계속 유지하려는 편이에요![SEP]그렇기 때문에 애인보다 먼저 누군가가 만나자고 하면 애인 만나야 돼서 거절하기보다는 비어있는 일정이라면 그냥 약속을 잡는 편이긴 합니다[SEP],enfj
9981,"이너프제가 연애를 시작하기까지의 과정이 궁금합니다 ![SEP] 보통 infj들은 사람을 오래 본다고 하고 먼저 고백하는 일이 굉장히 드물다고 알려져 있는데요,[SEP] 호감 있는 사람을 대체 얼마나 오래 봐오는지 (각자의 경험이 있으시다면 알려주세요 얼마의 기간 동안 지켜봤다 등) 고백을 본인이 안 하면 어떻게 하는지 (상대가 하게끔 만드는지, 하다가 포기하는지?)[SEP]",enfj
11589,했죠[SEP] 오늘 검사지 받으러 갔는데 다시 enfj......[SEP]전 뼈 속 깊은 enfj 인가 봅니다. @.@ㅎㅎ[SEP],enfj
13863,"티브이 보면서도 계속 말하고, 같이 일하는 사람 얘기, 지나가다 본 거 얘기, 유튜브에서 본 거, 라디오에서 들은 거......[SEP] 갑자기 수다쟁이 됐어요 .[SEP]여러분 이 팁도 호르몬은 이길수 없는걸류 헤헿[SEP]",enfj
12022,지나고 나니까 후회도 없고 아 내가 이 정도까지 이해할 수 있구나 싶기도 하고 말년휴가 때 받은 MBTI가 도움이 되면서 저의 강점을 키울 수 있었던 것 같네요 [SEP]여러분은 자기 성격이 이럴 때 정말 뿌듯하다~[SEP]이럴 때가 있나요??[SEP],enfj
24222,그냥 옆에서 보면 귀여움 간택당하든 입양당하든 둘 중 하나 하시길..[SEP]좋아요 와 댓은 큰 힘이 됩니다 +[SEP] 베스트 게시글 감사합니다[SEP],enfj
8476,그냥 친구들이랑 있을 땐 욕 자주 하는 엘프제 분도 있을까요? ([SEP] 남자분들은 그러려나요..[SEP] 남자엔 포제를 본 적이 없어서)[SEP],enfj
818,질문에 답하면서 저의 특성?[SEP]에 대해서 더 알아가보고 싶어요 [SEP],enfj
28485,낭만님 글 보고 저도 막 해봤는데 저는 enfj인데 infj가 이상형으로 나왔어요ㅋㅋ[SEP]비슷한 유형을 좋아할 수밖에 없나봐요ㅋㅋ[SEP],enfj
11854,저도 나름 공인받은 에프제예요 비록 겉으론 j 성향이 잘 안 보이지만ㅠ 몇 분 계신데 카페에는 잘 안 나타나세요ㅠ[SEP] 앞으로 친하게 지내요ㅋㅎ[SEP],enfj
12543,밀 때 확 밀고 빠질 때 너무 훅 빠져버림[SEP]요 ㅋㅋ[SEP],enfj
5067,잘 해주는 사람/ 좋아하는 걸 해주는 사람 <<<<<< 자기가 싫어하는 일을 안 하는 사람이라고 합디다...[SEP],enfj
20694,치킨님은 관심 있는 마음을 표현했나요?[SEP],enfj
8821,"저는 infp,isfp를 좋아하는 이유가 따뜻하고 너그럽고 공감 능력 좋고 상대를 편안하게 해주고(정서적 안정감을 준다고 해야 되나?) 지지해 주고 배신하지 않을 것 같은 성격이라서? [SEP] 장난 아니고 진심임[SEP]",enfj
10000,".................[SEP] 문을 닫았지만, 닫은 문을 보고 있을지도 몰라요. ㅜㅠ[SEP]",enfj
13066,일단 대답은 오빠 재택이랑 내 휴가랑 시간 맞으면 가겠다고 했는데 혹시 집에 놀러 갔다가 절 쉽게 보거나 하진 않겠죠 ㅠㅠ[SEP]이 잇 팁이 더 고민하고 말한 거 같은데..[SEP] 혹시 그냥 한 말에 제가 덥석 문 거 아니겠쥬..[SEP],enfj
2601,엘프제 외롭다[SEP]지난 인간관계 때 깊이 관여했다가 배신당한 기억 때문에 두루두루 가볍게 지내고 한참 만족하곤 있지만 때때론 외롭다 ..[SEP],enfj
10038,물론 기분 나쁘죠[SEP] 미처 바빠서 톡 확인하고 답을 못하는 경우였다면 기분이 상해도 그러려니 하는데..[SEP],enfj
18041,뭐 육체적 관계가 연애의 모든 것은 아니지만..[SEP] 어쨌든 애정표현의 한 방식이고 더군다나 백일 남짓이면 제일 뜨거울 때인데 서운할 수 있다고 생각해요.[SEP],enfj
26588,고먐미랑 같이 출근하시고...[SEP] 고객에게 우애옹애요....?[SEP],enfj
3908,아주 길게..[SEP] 미련인가요?[SEP] 근데 entj는 미련 없다고 들었는데ㅠㅠ 대체 뭔가요..[SEP],enfj
8633,"이런 말이 있는 거예요[SEP] 왜냐하면 사랑은 에고를 녹여버리기 때문이죠[SEP]그 누구도, 나를 위하면서 사랑할 수 없으니까요 [SEP]",enfj
13324,닉네임부터 가 역시 에프제![SEP]저도 istp 사귀다 보니 오글거림 수치가 많이 낮아졌어요....[SEP],enfj
15443,그래도 사랑했던 스스로를 다독여주세요.[SEP]엇갈린 건 그 때문이 아니니까요:) 상투적인 말이지만 시간에 맡기다 보면 또 좋은 사람을 만날 수 있을 거예요[SEP],enfj
10744,"허구한 날 쓸데없는 데이터 뽑기..[SEP] 시간에 쪼이기..[SEP] 사람 냄새나는 일이 하고 싶어요 enfj분들 어떤 직업을 갖고 계시며, 그 직업을 어떤 마음으로 임하고 지내시나요?[SEP]",enfj
19610,가끔 생각해요 [SEP] 날 궁금해한다면 다시는 못 헤어나도록 할 수 있는데 날 알게 된다면 이 세상에서 제일 행복하게 해줄 수 있는데 의식이 마음대로 흘러가네요 [SEP] 의식의 흐름 화법 좋아요 [SEP],enfj
10161,아니면 진득하지 못한 용두사미 미친놈이 돼가는 걸까요..[SEP] 검사 결과는 에프 제로 여전히 가족들과 친구들이 조금 걱정할 정도 입니다..[SEP]왜이러냐고ㅠㅠㅠ[SEP],enfj
9839,다른 걸 보면 썸이라고들 하는데 연락을 먼저 하면 안 씹거나 칼 답 하다가 씹고 나입니다[SEP] 그냥 짱친인건가요[SEP],enfj
10804,저라면 그냥 안녕하세요 신입이에요 말 붙일 거 같아요.[SEP]에 잉 신입인데 좀 챙겨주지.[SEP],enfj
7594,너무 착해요 [SEP],enfj
11890,왜 저리 융통성 있게 하질 못하는지.[SEP] 어휴;; 일상적인 수다 및 궁금증이었어요^^;;[SEP]다른 enfj분들은 어떠세요??[SEP],enfj
13163,사귄다고 생각하면 어떠세요?[SEP],enfj
13492,안 물 안 궁인에 어쩌라고요?[SEP] 그냥 자랑하고 싶었어요 [SEP] 흑흑 ㅠㅠ 그렇지만 언제 삐져서 동굴 들어갈지는 모른다는 함정..[SEP],enfj
8310,그냥 계속 늦게 답장하거나 안 읽 씹 파세요 차단하거나 ~[SEP],enfj
2587,친해지니 남자친구 앞에서 와 라라 랄랄라라 랄랄라 하는 모습을 보여주니 저 보러 처음에 알던 네가 맞니 너 혹시 enfp 아니니 (엔 포피님들 보면 죄송.. ㅋㅋ) 등 별 얘기를 다하네욬ㅋㅋ[SEP]infj 분들 친해지면 저처럼 와라 나라 랄라 장난 완전 많이 치고 정신없이 뚝딱거리는 거 맞으신 가유..[SEP] 블로그 댓글 보니 ㅋㅋ 친해지면ㄸㄹㅇ 같은 모습이 많이 나온다는데 제가 ㄸㄹㅇ 가 되어가는거 같네요 -.-;; (enfp 분들 욕하는 거 절대 아닙니다!!!) (그냥 제가 생각해도 갭 차이가 커서......)[SEP],enfj
18851,호감 아니면 유죄.[SEP] 땅땅 땅.[SEP],enfj
1323,15. 책을 자주 읽음.[SEP]16..[SEP]귀여워서 자꾸 건드리고 싶음[SEP],enfj
12685,근데 그럼 님도 술 먹을 때 전혀 터치 안 하나요??[SEP]저는 istp 두 번 만나봤는데 둘 다 술 먹을 때 연락하라고 볶진 않아도 그래도 연락 자주 주고 자기랑 말고 다른 술자리 가는 거 자체를 싫어하거든요 [SEP],enfj
28828,마음이 많이 떨리시겠어요.[SEP] 부디 조심히 수술 잘 받고 얼른 건강해지시면 좋겠어요.[SEP],enfj
15217,"칭찬이나 플로팅 할 때마다 당황해하는 거 같은데 눈치를 챘겠죠?[SEP] 앞으로 어떻게 해야 좋을지, 나한테 호감이 있는 건지 잘 모르겠네요...[SEP]긴 글 읽어주셔서 감사합니다![SEP]",enfj
5012,상대방 배려 안 하고 생각 없이 말하는 거랑 자존심 스크래치 내는 거요 ![SEP] 근데 상처받고 꿍하기보다는 화내는 스타일이라서... ㅎㅎ[SEP],enfj
7084,이상한 질문 빼고는 다 답해드립니다[SEP],enfj
30401,뭔가 안 좋은 일이 있었나 보네요 [SEP]님이 직접적인 피해를 주셨단 일이 없다면 크게 생각하실 필요는 없어요 ㅎ[SEP],enfj
17617,"저건 그냥 그 여자친구분이 이상한 거고, 굉장히 경우 없고 배려 없는 거니까 이걸 그날의 예민함으로 보지 마세요[SEP] 선물 받았던 거 2주 만에 꺼내보고 이제 와 못 입겠다고, 옷이 없어서 못 나온다고요?[SEP]",enfj
9582,적당하고 건강도 생각하신 게 엿보이고 좋네요![SEP] 그런데 꿀은 알레르기가 있으실 수도 있으시니 약간 알아보시고 선물하셔야 할 것 같아요.[SEP],enfj
24886,수고하셨음 당![SEP],enfj
9469,세상에 이것보다 좋은 경우는 없을 것 같은데요^^[SEP],enfj
11763,자꾸 참견 떠는 거 같아요 ㅜ[SEP]나쁜 의도 없이 도와주려던 것이 뭔가 도를 넘어섰는지 신경질 내는 듯한 모습도 보이고 더 심한 건 모르는 사람한테도 ;; 어떻게 하면 이런 거 줄일까요?[SEP],enfj
1423,재미로요^^ 예시 Q. 진짜 infp랑 잘 맞으신가요?[SEP] A. 네.[SEP]인 프티 컬렉터입니다.[SEP],enfj
1106,저희 사촌 언니 istj인데 약간 클래식한 여자 향수 좋아하던데요?[SEP] 겐 조나 랑방 요런 거요~ 달달하면서도 꽃 향?[SEP],enfj
6534,얼굴 표정 하고 행동만 봐도 쉽게 구별이 돼요.[SEP] 혹시 intp면서 초등학생(8살~13살)들 좋아하시는 분 있나요?[SEP]저는 너무 소란스러워서 무지 짜증 나던데;;[SEP],enfj
25930,와 음향장비 업그레이드 ........[SEP]부러워요.....[SEP],enfj
8437,기분 좋다![SEP]하실 분들이 많을 것 같은데 ㅋㅋㅋ 칭찬 잘 하시는 분들은 상대방 기분을 좋게도 만들어주지만 경계심을 갖게 만들기도 하더라고요 (남자친구 친구 여자친구)[SEP] 에프제가 하는 칭찬으로 얘 나 좋아하나? 싶었던 분들 계세요?[SEP],enfj
25890,갈등이 생기면 시간을 둬야 하는 걸로 아는데 그러다 혼자 손절 치면 어떻게 하죠?[SEP]저를 좋아한다고 할 때와 저를 오해하고 화가 날 때의 온도차가 너무 극심해서 어렵네요 [SEP] 정말 고민입니다[SEP],enfj
11934,반갑습니다^0^ 여러 가지 아픔을 많이 겪어오며 살아오신 것 같은데 여기에 그런 분들 꽤 계실걸요ㅠ[SEP] 앞으로 자주자주 들러서 글도 남기시고 여러 비슷한 유형분들과 공감대를 형성하시는 것도 좋으실 거예요[SEP],enfj
11097,동영상 바다가 들린다 -[SEP] First Impression ( ) Piano 바다가 들린다 -[SEP] First Impression ( ) Piano youtu.be[SEP],enfj
10301,연애를 많이 해본 것은 아니지만 1. 연인이 나를 사랑하지 않는 것은 물론 이용하는 것을 느꼈을 때 2. 내가 없는 편이 그가 행복한 길일 때 3. 그가 나를 더 이상 사랑하지 않는다고 느낄 때인 것 같아요 헤어지고 나서도 괜찮아지기까지 만난 시간 곱하기 2를 보내면 괜찮아지는 것 같아요 [SEP],enfj
10240,사실 저는 연애가 1순위고 일과 연애를 잘 분리하지 못해서 일을 그르칠 정도예요[SEP] 그만큼 상대를 정말 좋아한다면요![SEP],enfj
10985,가끔은 나도 위로받고 싶고 칭찬도 받고 싶은데 그런 게 없더라고요 [SEP]누가 나 좀 칭찬 좀 해줘라~[SEP] 고민만 이야기하지 말고 ㅋㅋㅋ 같은 성향의 분들 어떻게 지내세요?? (하지만 무지 기분파라 금방 텐션 잘 올라감 ㅋㅋ)[SEP],enfj
18794,저는 좋아해요![SEP] 남의 연애 얘기가 그렇게 꿀 잼일 수가 없음[SEP],enfj
283,근데 또 디엠이나 문자할 때는 그렇게 저 극적이지 않은 거 같아서 제가 항상 리드해요 ㅋㅋㅠ[SEP]istj가 스몰토크는 어렵단 말을 많이 들었는데 맞는지..[SEP]궁금해요 [SEP],enfj
25115,enfp(엔 프리) 여자가 호감인 남자에게 보내는 시그널은 어떤 것들이 있을까요??ㅎㅎ[SEP],enfj
8446,와 같은 에프제로서 민망하네요 [SEP] 대신 사과드려요.[SEP],enfj
17884,intp 전 남자친구하고 연락을 조금씩 하는데 읽씹을 하길래 읽씹인가보다 했는데 한참(몇 시간) 뒤에 답장 오는 것은 왜 그러는 것일까요...?[SEP],enfj
8765,때론 책임감이 욕심처럼 보이고 고집스러워 보일 수 있지만 책임감이야말로 우리의 자존심이자.[SEP] 원동력이 아닐까 생각합니다.[SEP] 오늘 이렇게 자기 성찰로 하루를 시작합니다 모두 즐거운 하루 보내세요 ^^/[SEP],enfj
10672,네???[SEP]이게 좋아하는 거예요...?[SEP],enfj
6870,안녕하세요 ㅎㅎ 저는 enfp인데 회사 생활이 적응이 정말안되네요..ㅠㅠ[SEP]infp나 enfp 유형들은 보통 어느 직업을 가지고 있나요?[SEP] 너무 궁금하네요![SEP],enfj
14604,함께 사랑하며 늙어가는 것^^ 너무 아름답네요..[SEP],enfj
8962,에프제는 미래가 그려져야 확신이 서요...[SEP],enfj
6532,얘기한 걸 기억 잘하고요 [SEP]만날 기회를 만들려고 하는 게 호감 같아요 [SEP],enfj
23714,infp가 그리..[SEP] 사랑꾼이라던데... ^[SEP],enfj
9600,댓글로 더 궁금한 점이 있으시면 자유롭게 말씀해 주세요[SEP]어디까지나 사바사 인접![SEP] 참고 부탁드려요 [SEP],enfj
9003,뭔가요??[SEP] 취준생인데 최근 자존감 떨어지고 무기력해지면서 제 감정에 너무 빠지게 되고 불건강해지는 거 같아요 [SEP] 건강하고 성숙한 엘프제 되고 싶은데 다들 힘들 때 어떻게 버티고 극복하시는지 궁금해요![SEP],enfj
9038,"정말 태어나기를 기억력이 좋게 태어난 건지, 좀 더 노력하는 성향이 있는 건지는 잘 모르겠네요ㅎ[SEP]다른 유형들이 흥미 있는 것에 쏟는 시간과 에너지를 이너프제는 관심 있는 사람에게 쏟는 것이니까요.[SEP]",enfj
18490,궁금하네요 오?[SEP],enfj
19572,이런 느낌이라.....[SEP] 궁금....[SEP] 궁금........[SEP],enfj
27801,극복하는 데 오래 걸리나요?[SEP] 사람을 좋아하는 유형이라 되게 힘들어할 거 같은데...[SEP] 주변에 엘프 피가 본인이 여러 사람에게 미움받고 있다고 생각하는 거 같아서요 [SEP],enfj
3758,다시 안되겠다 싶어 잡아본 entj 남성분들 있으세요?[SEP]있었다면 이별하고 얼마 정도 후였나요?[SEP],enfj
9429,대놓고 질척여주는 거 좋아합니다[SEP]나 아니면 안 대겠다는 생각이 들 정도로...??[SEP],enfj
17375,으헝헝 ㅠㅠ 카페에 제일 많은 FJ 유형이 NFJ[SEP],enfj
8010,ㅋㅋisfj랑 연애 중이시라니 너무 부러워요 [SEP],enfj
10426,헉 저 뭔지 알아요......[SEP] 그래서 친구에게 크게 실망하게 되었어도 어떻게든 그 친구가 그렇게 말하고 행동할 수밖에 없었을 거야..[SEP],enfj
6955,"전 게으른 에프 피입니다.[SEP] 흠 원하는 건 많고 행동하긴 어려운데 엘프 피가 문제가 아니라 게으른 p, 부지런한 p 차이인 걸 알게 돼서요 태초 부지런한 p분들의 마음가짐도 좋고, 게으른 p에서 부지런한 p로 바뀌신 분 마음가짐 변화 등 도움 되는 팁 있으신가요?[SEP]",enfj
8887,매우 주관적으로 쓸게요 ㅎㅎ[SEP],enfj
13823,제 친구가 istp인데 제가 하고 싶은 거 말하면 굳이..?[SEP]이 말 해요 ㅋㅠ[SEP]큐 원래 istp분들이 그러시나요 [SEP],enfj
7067,"저는 다른 쪽에서 표현도 잘하고 좋아한다는 말도 자주 하는데 사랑한다는 말에 나도라 던지의 대답도 하지 않습니다 ㅠ[SEP] 유형에 상관없이 여자친구 혹은 남자친구가 날 좋아하는 게 분명하고, 표현도 잘해주는데 사랑한다는 말에 대답도, 몇 년이 지나도 하지 않는다면 어떻게 느끼실 것 같은가요ㅠㅠ[SEP]댓 달아주시면 감사하겠습니다![SEP]",enfj
